ID,Time_real,Time_pred_class,Time_real_class,1.0,1.5,2.0,2.5,3.0,3.5,4.0,4.5,5.0,Delivery_person_ID,Delivery_person_Age,Delivery_person_Ratings,Order_Date,Time_Orderd,Time_Order_picked,Weatherconditions,Road_traffic_density,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken_min,Peak_flag,region,region_city,avg_time_by_region_city,distance_km,long_distance,vehicle_condition_binary,prep_time,Restaurant_name_real,Restaurant_lat_real,Restaurant_lon_real,Delivery_lat_real,Delivery_lon_real
0x4851 ,32.0,3.0,3.0,0.0,0.0,0.0,0.0,0.9984776521050188,0.0005019397317159795,0.0008163265306122448,0.0002040816326530612,0.0,RANCHIRES04DEL01 ,31,4.0,2022-04-01,2022-04-01 13:15:00,2022-04-01 13:20:00,Fog,High ,Buffet ,motorcycle ,1.0,No ,Urban ,32.0,1,ranchi,ranchi_Urban ,23.386404293381037,6.037448590044755,0,0,5.0,The Reef Rooftop Restaurant,23.3655328,85.3438771,23.419790496462348,85.34960239534055
0xc6c7 ,29.0,2.5,2.5,0.010069607131166518,0.031154970850030834,0.4210818377537822,0.5372502345113245,0.0004433497536945813,0.0,0.0,0.0,0.0,KOLRES18DEL01 ,29,4.7,2022-02-17,2022-02-17 16:25:00,2022-02-17 16:40:00,Stormy,Medium ,Drinks ,scooter ,1.0,No ,Metropolitian ,29.0,0,kolkata,kolkata_Metropolitian ,27.335952848722986,6.053660476427297,0,1,15.0,Aerosky Bar & Kitchen,22.6324721,88.4344419,22.606576548510304,88.38258422573035
0x418d ,54.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.002555468341182627,0.03096442197635108,0.20050941972106615,0.7659706899614,VADRES13DEL01 ,25,4.2,2022-03-01,2022-03-01 13:35:00,2022-03-01 13:40:00,Sunny,High ,Drinks ,motorcycle ,3.0,No ,Semi-Urban ,54.0,1,vadodara,vadodara_Semi-Urban ,50.25,6.058876303739158,0,0,5.0,The Brewery.,22.3250471,73.1716354,22.286552991660212,73.12984732785878
0x59bd ,26.0,1.0,2.5,0.35591826890755446,0.24799698043947146,0.17380688380134654,0.2215367116878878,0.00058537072730196,0.0001557844364376147,0.0,0.0,0.0,COIMBRES15DEL02 ,28,4.7,2022-03-19,2022-03-19 20:40:00,2022-03-19 20:50:00,Windy,Jam ,Meal ,motorcycle ,0.0,No ,Metropolitian ,26.0,1,coimbatore,coimbatore_Metropolitian ,27.304291287386217,7.79036212453358,0,1,10.0,Valarmathi Mess,11.0018364,76.9759344,10.968531263577146,76.91312865953584
0x1047 ,28.0,2.5,2.5,0.0,0.0,0.008463652664240512,0.7604849725667343,0.22288948788038782,0.00765436809164324,0.0005075187969924812,0.0,0.0,JAPRES07DEL02 ,33,5.0,2022-03-25,2022-03-25 23:25:00,2022-03-25 23:35:00,Fog,Low ,Snack ,motorcycle ,1.0,No ,Metropolitian ,28.0,0,jaipur,jaipur_Metropolitian ,27.549778315195486,11.923472540743209,1,1,10.0,Sip and Snacks - Bapu Nagar,26.8873596,75.8053908,26.849165122135044,75.69321272033652
0x3d44 ,37.0,3.5,3.5,0.0,2.6781553753813803e-05,0.01007964892939078,0.008533358375086567,0.0005110609779593943,0.5432150035299256,0.4335608349590098,0.004073311674874242,0.0,VADRES010DEL01 ,36,4.6,2022-03-14,2022-03-14 23:55:00,2022-03-14 00:05:00,Cloudy,Low ,Drinks ,motorcycle ,1.0,No ,Urban ,37.0,0,vadodara,vadodara_Urban ,23.208695652173912,16.659974055073302,1,0,-1430.0,The Brewery.,22.3250471,73.1716354,22.411368986652096,73.30411834850635
0xa63a ,27.0,3.0,2.5,0.0,0.0,0.24450066735844495,0.33338186355013194,0.41655859691247493,0.0055588721789478065,0.0,0.0,0.0,BANGRES010DEL02 ,31,4.1,2022-03-19,2022-03-19 10:20:00,2022-03-19 10:25:00,Windy,Low ,Meal ,motorcycle ,1.0,No ,Metropolitian ,27.0,0,bengaluru,bengaluru_Metropolitian ,27.103890362511052,3.105369890908668,0,0,5.0,Central Tiffin Room,12.9980282,77.5695557,12.971896770494073,77.58000771907629
0xd1dd ,15.0,2.5,1.5,0.0009022569105619527,0.19929044885597125,0.22832983633424622,0.26883943815062883,0.20431222210991687,0.08469535741265329,0.008091713418113784,0.0022502878579857407,0.003288438949921654,ALHRES14DEL02 ,20,4.9,2022-02-11,2022-02-11 20:50:00,2022-02-11 20:55:00,Stormy,Jam ,Buffet ,motorcycle ,1.0,No ,Metropolitian ,15.0,1,prayagraj,prayagraj_Metropolitian ,28.66747572815534,7.489922545713147,0,0,5.0,Mata Ji Ki Rasoi Pure Veg Unlimited Buffet Restaurant,25.4487039,81.83245629999999,25.390974523933572,81.79370307600269
0xdd89 ,40.0,3.0,4.0,0.0,0.0003076813209523208,0.01791087232466201,0.0021061066336163815,0.39009201019850737,0.3624912444372742,0.22590307358079834,0.0011890115041868626,0.0,KNPRES17DEL03 ,26,4.8,2022-02-14,2022-02-14 17:15:00,2022-02-14 17:25:00,Fog,Medium ,Snack ,motorcycle ,1.0,No ,Metropolitian ,40.0,1,kanpur,kanpur_Metropolitian ,27.486486486486488,13.428453377805399,1,0,10.0,Good Food Restaurant,26.4270233,80.30666509999999,26.469142913555185,80.18041534631948
0x69b8 ,28.0,2.5,2.5,1.7284128519009317e-05,0.00397263494833158,0.013536078045391867,0.868845186584257,0.10331066432361463,0.008080966966419342,0.0019770915579457294,0.00014824508490865034,0.00011184836061383688,INDORES16DEL02 ,33,4.7,2022-03-31,2022-03-31 20:50:00,2022-03-31 20:55:00,Stormy,Jam ,Drinks ,electric_scooter ,1.0,No ,Metropolitian ,28.0,1,indore,indore_Metropolitian ,27.04366812227074,19.659851482292062,1,1,5.0,Skyhouse Cocktail Garden,22.7518422,75.89687649999999,22.598255205018646,75.80092412661672
0x95fd ,18.0,1.5,1.5,0.3305821601666427,0.5808167723127513,0.041777654216397356,0.04656576210177364,0.00025765120243429526,0.0,0.0,0.0,0.0,RANCHIRES11DEL02 ,23,5.0,2022-04-03,2022-04-03 22:20:00,2022-04-03 22:35:00,Sandstorms,Low ,Buffet ,scooter ,1.0,No ,Metropolitian ,18.0,1,ranchi,ranchi_Metropolitian ,27.371773750686437,7.546676276224336,0,1,15.0,The Reef Rooftop Restaurant,23.3655328,85.3438771,23.408881620487694,85.40083541187498
0x6743 ,28.0,2.5,2.5,4.648658941899825e-05,0.0013064128632425068,0.002289503919519058,0.8736576663092868,0.12131680633286564,0.0010979743526913339,0.00028514963297571996,0.0,0.0,PUNERES17DEL02 ,31,4.5,2022-03-30,2022-03-30 21:35:00,2022-03-30 21:40:00,Sandstorms,Jam ,Buffet ,scooter ,1.0,No ,Metropolitian ,28.0,1,pune,pune_Metropolitian ,27.299866131191433,7.66101794664148,0,1,5.0,Made fire Nation,18.5164213,73.84247119999999,18.44721200626822,73.84331762139145
0x859f ,10.0,1.0,1.0,0.4971018249610181,0.48894964977203587,0.006785276132910143,0.006132686070539833,0.0010305630634958817,0.0,0.0,0.0,0.0,PUNERES13DEL02 ,29,4.9,2022-03-03,2022-03-03 17:25:00,2022-03-03 17:40:00,Cloudy,Medium ,Drinks ,electric_scooter ,0.0,No ,Metropolitian ,10.0,1,pune,pune_Metropolitian ,27.299866131191433,7.660348489150972,0,1,15.0,Toit Pune,18.5538505,73.9052687,18.57015719634214,73.83474615895183
0xd58a ,22.0,1.5,2.0,0.0,0.5376984762098129,0.44744920289806217,0.014689405040853207,0.00015313111545988258,9.784735812133073e-06,0.0,0.0,0.0,LUDHRES01DEL01 ,22,4.6,2022-02-16,2022-02-16 23:10:00,2022-02-16 23:20:00,Sandstorms,Low ,Meal ,motorcycle ,0.0,No ,Metropolitian ,22.0,0,ludhiana,ludhiana_Metropolitian ,27.25,16.11502964726321,1,0,10.0,"The Yellow Chilli - Sarabha Nagar, Ludhiana",30.8928913,75.82156599999999,30.79375961448143,75.94477106646345
0x4273 ,18.0,2.5,1.5,0.0036893552786636877,0.3225043029261521,0.25644409054280026,0.4044226242898093,0.010810587196840714,0.0021030657397596566,2.5974025974025972e-05,0.0,0.0,VADRES05DEL02 ,33,4.6,2022-03-10,2022-03-10 17:25:00,2022-03-10 17:30:00,Sunny,Medium ,Meal ,motorcycle ,0.0,No ,Metropolitian ,18.0,1,vadodara,vadodara_Metropolitian ,27.81117021276596,12.116939023592712,1,1,5.0,Jassi De Parathe,22.310729,73.16623600000001,22.201835010765965,73.15467896503216
0xe067 ,24.0,1.5,2.0,0.0006691478345889137,0.48216212744068715,0.26293321326655233,0.25315614553201216,0.0009672096032018504,9.285130365266141e-05,1.9305019305019306e-05,0.0,0.0,KOCRES12DEL02 ,35,4.6,2022-02-12,2022-02-12 23:20:00,2022-02-12 23:35:00,Windy,Low ,Meal ,scooter ,0.0,No ,Metropolitian ,24.0,0,kochi,kochi_Metropolitian ,27.549212598425196,12.484534174548964,1,1,15.0,Restaurant Chef Pillai Kochi,9.9338125,76.3163125,9.830170452303522,76.36139685086971
0x7587 ,33.0,3.5,3.0,0.0,0.0,2.5765633596185586e-05,0.0027643529715760786,0.3374058585192695,0.6379387204578167,0.021865302417741733,0.0,0.0,MYSRES11DEL01 ,34,3.8,2022-03-12,2022-03-12 23:35:00,2022-03-12 23:40:00,Fog,Low ,Snack ,motorcycle ,1.0,No ,Urban ,33.0,0,mysuru,mysuru_Urban ,21.95176848874598,17.09799694004444,1,1,5.0,Mysore rolls,12.3012869,76.6351296,12.418815234933552,76.53302891554434
0xddee ,25.0,2.5,2.5,0.18012822609201343,0.2634240828904423,0.10717615568667771,0.29081739080983804,0.1577020628664481,0.00039983116534284945,0.0003522504892367906,0.0,0.0,KOCRES18DEL02 ,28,4.7,2022-02-18,2022-02-18 22:50:00,2022-02-18 22:55:00,Sunny,Low ,Buffet ,scooter ,1.0,No ,Urban ,25.0,1,kochi,kochi_Urban ,22.60135135135135,12.485127762332828,1,1,5.0,Kochi Kitchen,10.0294175,76.3075717,10.071922102992081,76.4130807134778
0xa837 ,20.0,2.5,2.0,0.003787621991285815,0.009264298980915636,0.4250834918055049,0.5450247494162491,0.016839837806044776,0.0,0.0,0.0,0.0,HYDRES08DEL02 ,30,4.7,2022-03-26,2022-03-26 22:15:00,2022-03-26 22:25:00,Sandstorms,Low ,Buffet ,scooter ,1.0,No ,Urban ,20.0,1,hyderabad,hyderabad_Urban ,23.318385650224215,7.683608397233649,0,1,10.0,63 Degrees Modern Regional Buffet,17.4433254,78.3679466,17.497534819304384,78.41313991159105
0x774c ,20.0,2.5,2.0,0.002844819513118268,0.0023889854857025265,0.32523637918358284,0.6375583482622464,0.019610044762823926,0.01154268520920341,0.0008187375833224943,0.0,0.0,JAPRES05DEL02 ,29,5.0,2022-04-02,2022-04-02 22:45:00,2022-04-02 23:00:00,Fog,Low ,Meal ,scooter ,0.0,No ,Metropolitian ,20.0,1,jaipur,jaipur_Metropolitian ,27.549778315195486,11.916990180554908,1,1,15.0,Govindam Retreat,26.9289173,75.8254427,26.997419375875623,75.73291200798185
0xb8ab ,16.0,1.5,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MYSRES12DEL01 ,35,4.6,2022-03-05,2022-03-05 10:00:00,2022-03-05 10:10:00,Fog,Low ,Snack ,scooter ,1.0,No ,Metropolitian ,16.0,0,mysuru,mysuru_Metropolitian ,27.17863720073665,1.554619810773694,0,1,10.0,Mysore rolls,12.3012869,76.6351296,12.291201749424543,76.6251771504244
0x1904 ,24.0,2.0,2.0,0.003953172909102309,0.45641807150222924,0.5272978347508365,0.007190365674456625,0.005133191393124699,0.0,7.363770250368188e-06,0.0,0.0,PUNERES05DEL02 ,39,4.8,2022-04-05,2022-04-05 21:40:00,2022-04-05 21:55:00,Sunny,Jam ,Drinks ,electric_scooter ,1.0,No ,Metropolitian ,24.0,1,pune,pune_Metropolitian ,27.299866131191433,7.66074883742589,0,1,15.0,Toit Pune,18.5538505,73.9052687,18.560166739414754,73.97753318181569
0xb9b3 ,38.0,2.5,3.5,9.102866374160046e-06,0.0007063080920417013,0.012099180296968309,0.4621236221873757,0.31280811611744364,0.21225367043979657,0.0,0.0,0.0,CHENRES18DEL01 ,38,4.8,2022-03-28,2022-03-28 12:25:00,2022-03-28 12:40:00,Fog,High ,Drinks ,motorcycle ,1.0,No ,Metropolitian ,38.0,1,chennai,chennai_Metropolitian ,27.45638766519824,6.210030477135088,0,1,15.0,Lord of the Drinks Chennai,13.0622072,80.2455444,13.117030611289797,80.25784024408695
0xca8 ,28.0,2.5,2.5,0.0,8.835350206939197e-05,0.009289515763434229,0.6540572722490946,0.33107904462565013,0.002849164096719382,0.001300769080041492,0.0010920419194144484,0.00024383876357560568,MYSRES01DEL03 ,33,4.6,2022-03-11,2022-03-11 20:50:00,2022-03-11 20:55:00,Fog,Jam ,Drinks ,motorcycle ,1.0,No ,Metropolitian ,28.0,1,mysuru,mysuru_Metropolitian ,27.17863720073665,9.326827803405624,0,0,5.0,The Old House,12.2995764,76.6424693,12.296407503209196,76.55679083685096
0x4611 ,25.0,2.5,2.5,8.648561369684356e-05,0.3248983266466816,0.2814209072653829,0.34051577015664697,0.052835488138127454,6.606059181490157e-05,0.0001769615876500677,0.0,0.0,SURRES08DEL01 ,34,4.8,2022-03-04,2022-03-04 20:40:00,2022-03-04 20:50:00,Sunny,Jam ,Buffet ,scooter ,1.0,No ,Metropolitian ,25.0,1,surat,surat_Metropolitian ,27.114797031863816,16.72129600980331,1,1,10.0,Barbeque Nation - Surat - Parle Point,21.1711689,72.7894822,21.07359849001944,72.91234091186496
0x4627 ,15.0,1.5,1.5,0.0008748647064822057,0.3576687732116922,0.3560238082815805,0.2850315944990096,0.00030070867466865374,0.00010025062656641603,0.0,0.0,0.0,COIMBRES07DEL03 ,32,5.0,2022-03-31,2022-03-31 23:00:00,2022-03-31 23:15:00,Sandstorms,Low ,Drinks ,motorcycle ,1.0,No ,Metropolitian ,15.0,0,coimbatore,coimbatore_Metropolitian ,27.304291287386217,14.023232083084483,1,1,15.0,Lord of The Drinks Coimbatore,11.0212929,76.99822569999999,11.032366231998404,76.8703895491589
0x2e62 ,16.0,1.5,1.5,0.00021475256769374417,0.9988668800853675,0.0001020408163265306,0.0008163265306122448,0.0,0.0,0.0,0.0,0.0,BANGRES18DEL02 ,33,4.6,2022-04-05,2022-04-05 08:45:00,2022-04-05 09:00:00,Fog,Low ,Buffet ,scooter ,0.0,No ,Metropolitian ,16.0,0,bengaluru,bengaluru_Metropolitian ,27.103890362511052,3.105492716560946,0,1,15.0,Buff Buffet Buff,12.933478,77.615213,12.952029173352186,77.59373394547553
0x2c65 ,27.0,2.5,2.5,0.01127573618237351,0.2300376221098601,0.3523352337579306,0.4053460361760071,0.0007972866621251781,0.0002080851117034756,0.0,0.0,0.0,JAPRES07DEL01 ,28,4.6,2022-03-14,2022-03-14 17:10:00,2022-03-14 17:25:00,Sandstorms,Medium ,Drinks ,motorcycle ,1.0,No ,Metropolitian ,27.0,1,jaipur,jaipur_Metropolitian ,27.549778315195486,10.433242609954101,1,1,15.0,Sura - Cocktails & Cuisine,26.9162084,75.7958993,26.948837019026264,75.6973551015085
0xdb8b ,21.0,2.0,2.0,0.0053329654788429005,0.013318751419894456,0.506422301383777,0.4737047271499257,0.001221254567559301,0.0,0.0,0.0,0.0,KOLRES010DEL02 ,31,4.7,2022-02-13,2022-02-13 09:30:00,2022-02-13 09:35:00,Sandstorms,Low ,Snack ,scooter ,0.0,No ,Urban ,21.0,0,kolkata,kolkata_Urban ,23.056962025316455,3.0272382437837266,0,1,5.0,Kolkata Snacks & Restaurant,22.6241348,88.4412533,22.63543826353035,88.46806581769106
0x32d5 ,31.0,2.5,3.0,0.0,0.001400771231279706,0.014013032670216191,0.7511687854955489,0.22496383273414228,0.008453577868812569,0.0,0.0,0.0,SURRES07DEL01 ,30,4.7,2022-03-21,2022-03-21 16:40:00,2022-03-21 16:55:00,Cloudy,Medium ,Buffet ,motorcycle ,0.0,No ,Metropolitian ,31.0,0,surat,surat_Metropolitian ,27.114797031863816,6.08119089136717,0,0,15.0,Barbeque Nation - Surat - Parle Point,21.1711689,72.7894822,21.225567652989337,72.78140001010689
0x12d7 ,17.0,1.5,1.5,0.3936768452166276,0.5925425796374283,0.006159078160198141,0.005942529863163385,0.001678967122582921,0.0,0.0,0.0,0.0,COIMBRES01DEL03 ,27,4.6,2022-03-07,2022-03-07 22:45:00,2022-03-07 23:00:00,Cloudy,Low ,Drinks ,electric_scooter ,1.0,No ,Metropolitian ,17.0,1,coimbatore,coimbatore_Metropolitian ,27.304291287386217,4.674220356187266,0,1,15.0,Lord of The Drinks Coimbatore,11.0212929,76.99822569999999,10.983649870807033,76.97879247369407
0x70bd ,29.0,2.0,2.5,0.0,0.0013100383833613135,0.5423277695032905,0.44622698625814977,0.009301451984225294,0.0006453580751333561,0.00018839579583961605,0.0,0.0,PUNERES17DEL01 ,37,4.5,2022-04-01,2022-04-01 09:55:00,2022-04-01 10:05:00,Cloudy,Low ,Buffet ,motorcycle ,1.0,No ,Metropolitian ,29.0,0,pune,pune_Metropolitian ,27.299866131191433,1.5322885596942126,0,0,10.0,Made fire Nation,18.5164213,73.84247119999999,18.502577771703702,73.84247314346486
0x6dfa ,16.0,1.5,1.5,0.00024630541871921186,0.49515541648141864,0.4582062711051544,0.037821819245972256,0.005645630878034746,0.0029245568707010486,0.0,0.0,0.0,RANCHIRES01DEL02 ,24,4.9,2022-03-29,2022-03-29 22:50:00,2022-03-29 23:00:00,Stormy,Low ,Meal ,motorcycle ,1.0,No ,Metropolitian ,16.0,1,ranchi,ranchi_Metropolitian ,27.371773750686437,19.614735355629914,1,0,10.0,The Reef Rooftop Restaurant,23.3655328,85.3438771,23.460780292694896,85.1820818044986
0xda73 ,28.0,2.5,2.5,0.002066968953259184,0.0035933245440426596,0.002324516745866882,0.6212945156450882,0.3671810778024795,0.002608175358172907,0.00045916425553073245,0.0004722566955569738,0.0,AURGRES19DEL03 ,34,5.0,2022-02-15,2022-02-15 20:00:00,2022-02-15 20:10:00,Sandstorms,Jam ,Buffet ,motorcycle ,1.0,No ,Urban ,28.0,1,Aurangabad,Aurangabad_Urban ,23.221311475409838,9.157921135826134,0,1,10.0,Blue Cilantro,19.867683,75.3208927,19.858502844758707,75.23399565712356
0xc084 ,37.0,2.5,3.5,0.0023915793629796685,0.15966361980133703,0.2587652241344991,0.30446393677763156,0.1573621946602624,0.1061389158009975,0.007883580184237378,0.0018653457336853154,0.0014656035443701974,AURGRES05DEL01 ,29,4.8,2022-02-15,2022-02-15 11:35:00,2022-02-15 11:40:00,Sandstorms,High ,Meal ,motorcycle ,1.0,No ,Urban ,37.0,1,Aurangabad,Aurangabad_Urban ,23.221311475409838,1.5263946243583362,0,0,5.0,Green Leaf Vegetarian Cuisine,19.8793755,75.3659543,19.880147005176205,75.35140205202266
0xd404 ,19.0,1.5,1.5,0.02759008333090738,0.537834077294257,0.4338652103541054,0.0007106290207300647,0.0,0.0,0.0,0.0,0.0,GOARES09DEL01 ,22,4.7,2022-02-11,2022-02-11 09:50:00,2022-02-11 09:55:00,Sunny,Low ,Buffet ,scooter ,0.0,No ,Metropolitian ,19.0,0,goa,goa_Metropolitian ,26.96127562642369,1.5448861219871521,0,1,5.0,Waterfront Terrace & Bar,15.488223,73.80991999999999,15.483423823714668,73.82343998447078
0xbb06 ,17.0,1.5,1.5,0.32202885148158206,0.5506499185390296,0.1089705790887422,0.017957754472548035,0.000392896418098031,0.0,0.0,0.0,0.0,SURRES04DEL03 ,37,4.7,2022-03-28,2022-03-28 22:20:00,2022-03-28 22:35:00,Sunny,Low ,Buffet ,scooter ,0.0,No ,Metropolitian ,17.0,1,surat,surat_Metropolitian ,27.114797031863816,9.121421674135904,0,1,15.0,Barbeque Nation - Surat - Parle Point,21.1711689,72.7894822,21.109412070154143,72.73136186212592
0xc502 ,28.0,2.5,2.5,0.0014619400486161306,0.0024304450777475946,0.0014181695510566707,0.6959076819896982,0.29316732414095803,0.005410180979873936,0.00010478662587682703,9.947158616853619e-05,0.0,AURGRES09DEL02 ,36,4.7,2022-02-11,2022-02-11 11:55:00,2022-02-11 12:00:00,Stormy,High ,Drinks ,electric_scooter ,1.0,No ,Metropolitian ,28.0,1,Aurangabad,Aurangabad_Metropolitian ,27.762025316455695,3.0527568573078243,0,1,5.0,Uptown501 Cafe Lounge Bar,19.8624619,75.3154124,19.853980730500567,75.34314563609396
0x7be9 ,20.0,2.5,2.0,2.6954177897574123e-05,0.25622005589746577,0.3371986382986861,0.4065543516259512,0.0,0.0,0.0,0.0,0.0,VADRES05DEL01 ,28,4.0,2022-03-19,2022-03-19 08:50:00,2022-03-19 09:00:00,Stormy,Low ,Drinks ,motorcycle ,1.0,No ,Metropolitian ,20.0,0,vadodara,vadodara_Metropolitian ,27.81117021276596,1.5147927355664839,0,0,10.0,The Brewery.,22.3250471,73.1716354,22.33780645708883,73.1769369335498
0xbc9b ,29.0,2.5,2.5,0.003700118148777069,0.02987204604471404,0.10139864459232738,0.6638108430638502,0.19618373739280026,0.005034610757530752,0.0,0.0,0.0,PUNERES08DEL01 ,38,4.7,2022-03-03,2022-03-03 16:10:00,2022-03-03 16:25:00,Windy,Medium ,Drinks ,scooter ,0.0,No ,Metropolitian ,29.0,0,pune,pune_Metropolitian ,27.299866131191433,6.128846407056886,0,1,15.0,Toit Pune,18.5538505,73.9052687,18.591804484134748,73.86299291020048
0xb122 ,11.0,1.0,1.0,0.6605466885777838,0.3195399422315638,0.014294754961654773,0.004947728356630425,0.000670885872368148,0.0,0.0,0.0,0.0,CHENRES01DEL02 ,24,4.8,2022-03-01,2022-03-01 22:35:00,2022-03-01 22:40:00,Fog,Low ,Drinks ,scooter ,0.0,No ,Urban ,11.0,1,chennai,chennai_Urban ,23.075757575757574,7.762092914972186,0,1,5.0,Lord of the Drinks Chennai,13.0622072,80.2455444,13.011018699500951,80.19660401432404
0xe065 ,20.0,2.0,2.0,0.001818164147589605,0.0954920647399932,0.5243085458267729,0.356165876370086,0.02217282792047639,4.2520995081913325e-05,0.0,0.0,0.0,KOCRES20DEL03 ,34,4.6,2022-02-13,2022-02-13 22:10:00,2022-02-13 22:15:00,Stormy,Low ,Snack ,scooter ,1.0,No ,Metropolitian ,20.0,1,kochi,kochi_Metropolitian ,27.549212598425196,9.36367510199373,0,1,5.0,Cochin Halwa Centre,9.959278600000001,76.2454686,9.933420392003626,76.32677805691895
0x5690 ,44.0,3.5,4.0,0.0,0.0,0.0,5.102040816326531e-06,0.00956553976277965,0.4095036003453542,0.3481393633061522,0.23179605141380671,0.0009903431310904047,PUNERES15DEL02 ,33,4.8,2022-03-23,2022-03-23 20:20:00,2022-03-23 20:35:00,Cloudy,Jam ,Drinks ,scooter ,2.0,No ,Urban ,44.0,1,pune,pune_Urban ,23.166666666666668,19.91059239709516,1,1,15.0,Toit Pune,18.5538505,73.9052687,18.59032647107617,73.72056544141986
0x7b49 ,30.0,2.5,3.0,0.0,2.609317288216371e-05,0.010086097487758586,0.5397479817180293,0.44490379473709213,0.002595991399068893,0.0012512850006954678,0.001128306425216769,0.00026045005925666876,CHENRES17DEL03 ,34,4.8,2022-04-05,2022-04-05 19:35:00,2022-04-05 19:50:00,Cloudy,Jam ,Snack ,motorcycle ,0.0,No ,Urban ,30.0,1,chennai,chennai_Urban ,23.075757575757574,9.313691518325752,0,0,15.0,Kakada Ramprasad Sweets and Chaats,13.0903748,80.2789811,13.06054546783401,80.1986740675327
0x2de6 ,24.0,2.5,2.0,0.024044534504299813,0.29885669719800273,0.32964271645964993,0.3472705230810911,0.00012987012987012987,5.5658627087198515e-05,0.0,0.0,0.0,CHENRES05DEL01 ,24,5.0,2022-03-02,2022-03-02 20:20:00,2022-03-02 20:35:00,Sandstorms,Jam ,Buffet ,motorcycle ,0.0,No ,Metropolitian ,24.0,1,chennai,chennai_Metropolitian ,27.45638766519824,10.865584127340643,1,1,15.0,Broken Bridge Cafe Indian Restaurant,13.0172504,80.27063389999999,12.925234209290975,80.23561829245361
0x2a43 ,27.0,2.5,2.5,7.357449417535255e-05,0.00022685469037400367,0.016006995872347395,0.37635809319658564,0.331537668653534,0.27201190588500324,0.0037849072079806055,0.0,0.0,PUNERES06DEL01 ,20,5.0,2022-04-06,2022-04-06 18:30:00,2022-04-06 18:40:00,Fog,Medium ,Snack ,motorcycle ,1.0,No ,Metropolitian ,27.0,1,pune,pune_Metropolitian ,27.299866131191433,16.852118690780628,1,1,10.0,Cafe Goodluck,18.5173131,73.8414923,18.372531006114475,73.79213559894107
0x9c50 ,42.0,3.0,4.0,0.0,0.0,0.0,0.000132890365448505,0.4415393490510088,0.34277701068612804,0.21530978604199436,0.00012048192771084337,0.00012048192771084337,RANCHIRES18DEL02 ,31,3.5,2022-04-06,2022-04-06 19:25:00,2022-04-06 19:30:00,Windy,Jam ,Snack ,scooter ,1.0,No ,Metropolitian ,42.0,1,ranchi,ranchi_Metropolitian ,27.371773750686437,19.61916749330441,1,1,5.0,Snacks Street,23.3605369,85.3268531,23.273948500367936,85.15951216699797
0x95f6 ,27.0,2.5,2.5,0.0004842400119768535,0.0037068332847690153,0.002094977605950972,0.6454491864040955,0.3448620424327669,0.0025516725279694087,0.0003275506536711317,0.0005234970787977047,0.0,VADRES01DEL02 ,36,4.8,2022-04-03,2022-04-03 21:35:00,2022-04-03 21:50:00,Stormy,Jam ,Meal ,motorcycle ,1.0,No ,Metropolitian ,27.0,1,vadodara,vadodara_Metropolitian ,27.81117021276596,7.5735286916855555,0,1,15.0,Jassi De Parathe,22.310729,73.16623600000001,22.260251959006695,73.11664723419699
0x7b23 ,18.0,1.0,1.5,0.6070905352469654,0.3697800854408093,0.016088945427666854,0.006369548012190474,0.000670885872368148,0.0,0.0,0.0,0.0,HYDRES20DEL02 ,27,4.9,2022-03-01,2022-03-01 18:30:00,2022-03-01 18:35:00,Fog,Medium ,Drinks ,scooter ,0.0,No ,Urban ,18.0,1,hyderabad,hyderabad_Urban ,23.318385650224215,7.682703792667339,0,1,5.0,Lake District Bar & Kitchen,17.4223501,78.4651959,17.473015626577105,78.4157577913985
0x4ffe ,20.0,1.5,2.0,9.523809523809524e-05,0.6616153154536142,0.3325341952570191,0.005375679075426331,0.0002446514837819186,0.0001349206349206349,0.0,0.0,0.0,MUMRES08DEL02 ,22,4.9,2022-03-12,2022-03-12 23:40:00,2022-03-12 23:50:00,Stormy,Low ,Buffet ,motorcycle ,0.0,No ,Urban ,20.0,0,mumbai,mumbai_Urban ,22.85985401459854,12.238686345324815,1,0,10.0,Peshwa Pavilion,19.1039406,72.8696246,19.210731858373467,72.89975533127918
